user_id,archetype,priority,battery_capacity,initial_charge,final_charge,min_charge_needed,utility_score,satisfied,total_cost,transactions,preferred_time_matches,avg_price_paid,max_price
1235,Daily Commuter,0,44.53927891008498,55.956470927287775,55.956470927287775,20.133532891114836,87.64279568205855,True,13.57794119031818,2,2,0,0.30858957250723135
1236,Daily Commuter,0,40.43052438210999,54.59875173032475,54.59875173032475,18.29778213201475,87.68014189318282,True,13.693226587378724,2,2,0,0.3114223094022441
1237,Daily Commuter,0,65.53589936558667,66.5791137787222,66.5791137787222,26.541131030357857,84.3490299226844,True,11.92527099184971,2,2,0,0.2710288861784025
1238,Daily Commuter,0,63.5442771864508,81.96335906164109,81.96335906164109,33.42177807103377,99.44703545800988,True,20.50092265766733,3,3,0,0.31062004026768686
1239,Daily Commuter,0,64.35913853526704,73.28549312027639,73.28549312027639,25.22247420094157,89.39264894035252,True,17.069007902347785,3,3,0,0.25862133185375435
1240,Daily Commuter,0,43.6199931495498,59.81219531296209,59.81219531296209,22.391421675590433,91.93305280717374,True,13.98793154650317,2,2,0,0.3179075351477993
1241,Daily Commuter,0,42.076047121805985,41.14726926876972,41.14726926876972,22.360684136003716,83.604293313016,True,6.839745840679327,1,1,0,0.31089753821269667
1242,Daily Commuter,0,51.613097568230174,50.645921911298224,50.645921911298224,18.946896290949216,79.5096174418925,True,15.269511822572412,2,2,0,0.34703435960391843
1243,Daily Commuter,0,51.41383915574392,58.62944227624872,58.62944227624872,19.74416239070166,82.88169936429868,True,12.704386040447313,2,2,0,0.28873604637380257
1244,Daily Commuter,0,57.53738699405867,63.27817966911526,63.27817966911526,24.56666860918129,85.88781542721541,True,9.35209408406385,2,2,0,0.21254759281963298
1245,Daily Commuter,0,56.03694967270196,71.33927915719306,71.33927915719306,27.724871716536192,90.63323809545174,True,13.01735261924794,2,2,0,0.29584892316472594
1246,Daily Commuter,0,48.754453245831826,58.80341452318586,58.80341452318586,19.740463317753065,84.3426915952719,True,11.757009564014192,2,2,0,0.26720476281850436
1247,Daily Commuter,0,44.84017043074807,43.357369525795626,43.357369525795626,23.293578709003036,81.40287618339688,True,7.08172661375237,1,1,0,0.32189666426147134
1248,Daily Commuter,0,41.25730865239082,59.71316394162054,59.71316394162054,16.752594033107695,84.42360834047237,True,12.465364395290802,2,2,0,0.28330373625660915
1249,Daily Commuter,0,47.572805108656446,62.64989244273799,62.64989244273799,17.309574744096672,81.46980841931241,True,9.947734314111134,2,2,0,0.22608487077525305
1250,Daily Commuter,0,66.3938293705947,77.82731827859128,77.82731827859128,32.228126575226774,96.40563462080598,True,23.31222959962765,3,3,0,0.3538466814933982
1251,Daily Commuter,0,45.062738786747715,49.19012334716317,49.19012334716317,20.683497532683756,88.12953465033627,True,11.98298849892995,2,2,0,0.2723406477029534
1252,Daily Commuter,0,72.75461406509065,71.002654144054,71.002654144054,33.458072221918435,85.15746205376706,True,11.35580572880853,2,2,0,0.2580864938365575
1253,Daily Commuter,0,60.306842089979675,65.13414710684677,65.13414710684677,32.77515946874615,94.04313214393025,True,7.495183517266101,2,2,0,0.17034507993786593
1254,Daily Commuter,0,50.46604516013697,61.0981302547043,61.0981302547043,23.55137236439419,88.66743134470572,True,9.216867224176237,2,2,0,0.2094742550949145
1255,Daily Commuter,0,72.87549630557696,90.20302626919356,90.20302626919356,25.618356951052597,86.3651963792102,True,15.043755688967313,3,3,0,0.2279356922570805
1256,Daily Commuter,0,68.43773144091776,66.11845208588237,66.11845208588237,31.156851605828578,83.61415501521974,True,15.345012398893031,2,2,0,0.3487502817930234
1257,Daily Commuter,0,74.75857212116011,77.05590921361986,77.05590921361986,31.653005756989355,85.6382119149933,True,12.446384681934244,2,2,0,0.2828723791348692
1258,Daily Commuter,0,66.5060880542812,64.71841819818482,64.71841819818482,32.90304923010953,87.1513908603537,True,13.670896707809414,2,2,0,0.3107021979047594
1259,Daily Commuter,0,50.10801300158447,67.28046599090979,67.28046599090979,25.41484702022365,91.50408776654945,True,13.112361060692798,2,2,0,0.29800820592483634
1260,Daily Commuter,0,61.16579908367457,74.22188328546768,74.22188328546768,23.80799668016457,83.24659519826876,True,12.200457065652936,2,2,0,0.2772831151284758
1261,Daily Commuter,0,63.04505258906009,73.25533255396724,73.25533255396724,30.340518068026572,96.09385291395341,True,16.868552615044557,3,3,0,0.2555841305309781
1262,Daily Commuter,0,40.30374883828309,57.012782641455736,57.012782641455736,21.94055102511069,94.10659345660943,True,9.035811589209283,2,2,0,0.20535935430021096
1263,Daily Commuter,0,64.00520282387552,72.89589550984122,72.89589550984122,32.96771036712226,92.05550211361434,True,10.371163409961449,2,2,0,0.23570825931730566
1264,Daily Commuter,0,42.44546991359208,53.16538394170246,53.16538394170246,18.941601425236097,87.23801202968747,True,10.26413184957705,2,2,0,0.23327572385402387
1265,Daily Commuter,0,50.44437399431729,59.4196460924553,59.4196460924553,26.220618221296093,92.38549019752917,True,12.185495834573528,2,2,0,0.27694308714939836
1266,Daily Commuter,0,45.16854051591672,48.69166488302565,48.69166488302565,19.376478923263043,86.02872152024602,True,13.214638284516193,2,2,0,0.3003326882844589
1267,Daily Commuter,0,54.4563167462226,73.22363975933736,73.22363975933736,24.174981623115464,93.29501020392512,True,22.043952392504906,3,3,0,0.3339992786743167
1268,Daily Commuter,0,48.98614262513559,49.79636140236132,49.79636140236132,20.101051475593625,84.72391104682656,True,13.525701913909373,2,2,0,0.307402316225213
1269,Daily Commuter,0,44.67963734156138,49.94281161816221,49.94281161816221,24.05399482481303,93.68561559407839,True,15.464615105907331,2,2,0,0.3514685251342575
1270,Daily Commuter,0,64.93437209939009,78.18503852727903,78.18503852727903,34.20413553052811,99.50619805583219,True,16.618073230070245,3,3,0,0.2517889883343976
1271,Daily Commuter,0,43.00503349081517,49.889102666889606,49.889102666889606,18.455166859083707,86.03977849271458,True,15.077925366359448,2,2,0,0.34268012196271475
1272,Daily Commuter,0,58.715872580694636,72.6035290641195,72.6035290641195,24.36429561811671,85.04667202082808,True,12.973209456040454,2,2,0,0.29484566945546486
1273,Daily Commuter,0,72.31603968166112,77.16446086675813,77.16446086675813,35.9317468866055,97.26532907994431,True,22.013275257953023,3,3,0,0.3335344736053488
1274,Daily Commuter,0,74.68815556617787,74.33911357179423,74.33911357179423,28.547763012337736,82.20333492204514,True,10.314238342761922,2,2,0,0.23441450779004366
1275,Daily Commuter,0,69.46883745082877,72.17598867381962,72.17598867381962,27.556818700524477,83.76751965083734,True,9.496234934287518,2,2,0,0.21582352123380721
1276,Daily Commuter,0,73.45811165966389,83.37864560625404,83.37864560625404,38.22818646322158,99.03059743796764,True,17.64444083016689,3,3,0,0.2673400125782862
1277,Daily Commuter,0,66.35925517828738,68.69456905791917,68.69456905791917,35.884968863629425,93.85376755217054,True,9.177488761487746,2,2,0,0.20857929003381243
1278,Daily Commuter,0,69.08117625555475,85.5556188536121,85.5556188536121,32.25740250780057,95.02119273614004,True,13.678012629108544,3,3,0,0.2072426155925537
1279,Daily Commuter,0,67.20891249359761,75.52887549456685,75.52887549456685,25.943880225103584,83.02129149806213,True,9.579446885028663,2,2,0,0.2177147019324696
1280,Daily Commuter,0,65.9004983307438,83.58052666833595,83.58052666833595,31.981678567126416,96.39768974881147,True,16.527828341252203,3,3,0,0.2504216415341243
1281,Daily Commuter,0,54.1131833564382,65.50407893672808,65.50407893672808,20.681965511998865,82.7538794807878,True,10.363060189745545,2,2,0,0.23552409522148965
1282,Daily Commuter,0,54.005551475156075,54.35099080157219,54.35099080157219,19.988173201187845,81.90793142306498,True,10.08496516629471,2,2,0,0.22920375377942523
1283,Daily Commuter,0,56.47022460168833,57.0458009663383,57.0458009663383,28.318863553412104,91.1038173253446,True,11.506466686308022,2,2,0,0.2615106065070005
1284,Daily Commuter,0,74.07228538477464,74.66055324440902,74.66055324440902,31.112488018078693,85.40201115643131,True,9.917042620220519,2,2,0,0.22538733227773908
1285,Daily Commuter,0,57.857316407121075,70.83948658082753,70.83948658082753,22.00163874767184,82.6191867852943,True,10.129525771915144,2,2,0,0.23021649481625328
1286,Daily Commuter,0,62.079371918076916,78.20301656444315,78.20301656444315,29.769667356803684,95.96565143582144,True,22.21181004670956,3,3,0,0.33654257646529634
1287,Daily Commuter,0,42.08057507645401,53.85142476925391,53.85142476925391,22.14284930675292,92.83408434073421,True,15.010020434838644,2,2,0,0.3411368280645146
1288,Daily Commuter,0,54.195566137556014,66.83997506493229,66.83997506493229,19.505209064251858,81.19329037051004,True,12.277234438803504,2,2,0,0.2790280554273524
1289,Daily Commuter,0,61.49398553775904,70.25119263282853,70.25119263282853,32.14594606783988,92.59246030438366,True,9.878714977676118,2,2,0,0.22451624949263907
1290,Daily Commuter,0,47.1113464758624,49.759094440798805,49.759094440798805,19.834375069462812,85.47074025094463,True,9.913873329675646,2,2,0,0.22531530294717378
1291,Daily Commuter,0,49.21574371076588,66.04155900163991,66.04155900163991,20.739385500764374,85.49781666584744,True,10.75594743999632,2,2,0,0.24445335090900724
1292,Daily Commuter,0,48.659695293434645,63.548109167269345,63.548109167269345,22.61799192683308,88.53738901015961,True,14.579006318810904,2,2,0,0.33134105270024783
1293,Daily Commuter,0,61.027856488622085,73.19954439065116,73.19954439065116,30.45951071353014,90.9375821571683,True,12.099786380580184,2,2,0,0.274995145013186
1294,Daily Commuter,0,43.36176428279965,56.42921601963289,56.42921601963289,21.06111272283472,89.99949044931353,True,12.116642556339954,2,2,0,0.27537823991681715
1295,Daily Commuter,0,64.40423967295698,70.0311133606163,70.0311133606163,28.39033433351292,86.85702763416633,True,7.063573165348029,2,2,0,0.16053575375790977
1296,Daily Commuter,0,69.81212074723199,87.55677544755635,87.55677544755635,35.19053356335717,97.80561296523047,True,13.254309478328967,3,3,0,0.20082287088377224
1297,Daily Commuter,0,60.89400199108236,61.963369000069,61.963369000069,24.231393210632273,83.85491952052452,True,14.117272067789902,2,2,0,0.3208470924497705
1298,Daily Commuter,0,65.27708983459704,70.5536839442613,70.5536839442613,28.981817360906028,87.07870189072355,True,13.267515238993479,2,2,0,0.3015344372498518
1299,Daily Commuter,0,66.64576900930867,66.21267991835882,66.21267991835882,24.695847386457373,81.17810104083851,True,10.952623172404671,2,2,0,0.24892325391828796
1300,Daily Commuter,0,71.68211176807631,71.98333539079835,71.98333539079835,32.13700596888957,87.3828703191767,True,14.177984649428627,2,2,0,0.3222269238506506
1301,Daily Commuter,0,48.32427842451965,60.998914577380475,60.998914577380475,18.527415809391496,82.8378369825663,True,12.82955709643238,2,2,0,0.2915808431007359
1302,Daily Commuter,0,72.86311796630659,72.58767087488513,72.58767087488513,32.488790648859265,86.74117310771251,True,13.769679007639716,2,2,0,0.3129472501736299
1303,Daily Commuter,0,51.983130203265944,65.36663460479178,65.36663460479178,25.457912592800735,90.28138849137811,True,11.727186172353655,2,2,0,0.26652695846258306
1304,Daily Commuter,0,52.769294400431036,53.85291251541986,53.85291251541986,25.09821333759251,89.29350815835667,True,12.366028653403335,2,2,0,0.2810461057591667
1305,Daily Commuter,0,57.36496995196997,55.63516189067694,55.63516189067694,22.800483568639745,80.21156402411643,True,12.953439122680566,2,2,0,0.29439634369728557
1306,Daily Commuter,0,61.06167838580298,59.182090106730584,59.182090106730584,31.179546754209934,87.70933078090492,True,11.712825263910855,2,2,0,0.26620057417979215
1307,Daily Commuter,0,56.28155054346378,66.50067363591563,66.50067363591563,28.67941643205917,91.66993323493801,True,11.168337404203063,2,2,0,0.25382585009552416
1308,Daily Commuter,0,51.94671027933197,29.794520480725993,29.794520480725993,19.046199585229953,26.081522972564258,False,4.1051061165260085,1,1,0,0.18659573256936404
1309,Daily Commuter,0,42.1754748827513,58.16059316194812,58.16059316194812,18.764357205347668,87.14381066309053,True,10.479236937393983,2,2,0,0.23816447584986325
1310,Daily Commuter,0,44.04095426299606,51.358077001097016,51.358077001097016,23.832893195507193,93.88070789118298,True,14.20858903209272,2,2,0,0.32292247800210727
1311,Daily Commuter,0,71.28359050716517,78.89725631975314,78.89725631975314,28.486540863891783,89.97170245762426,True,13.687051696906014,3,3,0,0.20737957116524264
1312,Daily Commuter,0,55.167616436418214,72.68287772486292,72.68287772486292,21.089235404715303,88.67067235316539,True,19.055470097071954,3,3,0,0.28871924389502956
1313,Daily Commuter,0,53.2031396281696,71.96967959522814,71.96967959522814,24.25314691362859,94.18944880386422,True,18.098974147222787,3,3,0,0.27422688101852705
1314,Daily Commuter,0,43.549807827894035,52.85946902519867,52.85946902519867,18.090819537056166,85.07836867153335,True,12.279462246517364,2,2,0,0.2790786874208492
1315,Daily Commuter,0,58.08212055762787,57.40486613777654,57.40486613777654,22.68866845698909,81.95584969296873,True,9.272458422370638,2,2,0,0.2107376914175145
1316,Daily Commuter,0,59.6201371182792,75.57976048371819,75.57976048371819,29.27819813459928,96.83092602988506,True,18.737775566819856,3,3,0,0.28390569040636143
1317,Daily Commuter,0,40.04854839327176,54.734860651041714,54.734860651041714,17.726243720229533,86.98332174817428,True,14.069428915369118,2,2,0,0.31975974807657087
1318,Daily Commuter,0,54.16505860184315,68.06138603052742,68.06138603052742,29.053682597918545,93.54741219434575,True,10.318919658523408,2,2,0,0.23452090133007744
1319,Daily Commuter,0,43.18201254710572,58.186936251417166,58.186936251417166,15.60169151903871,81.29104925670975,True,12.062081677884247,2,2,0,0.27413821995191473
1320,Daily Commuter,0,55.52271012353505,54.367291937712935,54.367291937712935,23.092007203855385,82.58286979453369,True,11.874911423515606,2,2,0,0.2698843505344456
1321,Daily Commuter,0,46.03021540317588,58.28103742896974,58.28103742896974,21.52325299562388,88.73127654296661,True,10.582537545525618,2,2,0,0.24051221694376404
1322,Daily Commuter,0,57.571971827044884,72.53564355940219,72.53564355940219,20.422923847341984,75.0579222484374,True,9.439816417793109,3,1,0,0.14302752148171377
1323,Daily Commuter,0,63.06908393663224,75.71765486200778,75.71765486200778,24.24049574359031,88.82612315403091,True,23.28309263147831,3,3,0,0.37079769599330814
1324,Daily Commuter,0,46.894157063824295,49.913449536084556,49.913449536084556,18.204982088006695,83.17500059604534,True,11.176976615904975,2,2,0,0.25402219581602214
1325,Daily Commuter,0,50.68916426700123,57.43811978364283,57.43811978364283,24.910653821481347,90.40075986099612,True,14.834507741592494,2,2,0,0.33714790321801125
1326,Daily Commuter,0,49.254734759775424,49.91387945581353,49.91387945581353,18.40975243098627,82.16363028760962,True,9.595283548329695,2,2,0,0.21807462609840217
1327,Daily Commuter,0,46.87884552588826,50.62668524692046,50.62668524692046,16.80607129501214,81.09500772584478,True,9.447831808905446,2,2,0,0.2147234502023965
1328,Daily Commuter,0,72.07236200217605,69.89602081270108,69.89602081270108,26.14062292057122,77.87801869283558,True,11.430757093870705,2,2,0,0.25978993395160693
1329,Daily Commuter,0,56.71213410199985,59.21714738381618,59.21714738381618,26.83108836910608,89.11771308869145,True,12.984203632251772,2,2,0,0.29509553709663117
1330,Daily Commuter,0,72.28840790466052,69.73584497989404,69.73584497989404,36.33790510996454,86.58770094552817,True,8.864557768227066,2,2,0,0.2014672220051606
1331,Daily Commuter,0,57.59680380751014,68.99453798816629,68.99453798816629,28.226777020524853,90.30527843246577,True,13.302793014820047,2,2,0,0.3023362048822738
1332,Daily Commuter,0,56.6629277074792,75.55421856306513,75.55421856306513,22.91709351170983,90.33344874538432,True,16.473846397924664,3,3,0,0.24960373330188884
1333,Daily Commuter,0,41.957963455507354,49.04243186720339,49.04243186720339,16.94339623551853,84.26728560703341,True,13.294827756868493,2,2,0,0.30215517629246574
1334,Daily Commuter,0,70.43360791467151,76.28509612224777,76.28509612224777,25.18070955816961,81.02569045174111,True,12.958148129321918,2,2,0,0.29450336657549814
1335,Daily Commuter,0,71.08835350230177,80.5979325811422,80.5979325811422,36.35314051780071,98.35347710995686,True,21.55623228932892,3,3,0,0.3266095801413473
1336,Daily Commuter,0,54.11880242474257,55.452017307696565,55.452017307696565,28.85573057823601,93.32346338013278,True,9.590880040217126,2,2,0,0.21797454636857103
1337,Daily Commuter,0,53.381971066129765,57.612370853281526,57.612370853281526,18.877837137684722,80.75458611299526,True,10.335755348733617,2,2,0,0.23490353065303674
1338,Daily Commuter,0,63.865095546644014,62.98238737688079,62.98238737688079,25.48622108153063,82.2771574507662,True,9.847173993621016,2,2,0,0.22379940894593217
1339,Daily Commuter,0,58.65520804867138,64.37807715714763,64.37807715714763,25.928628965319955,86.94361247625835,True,9.879147936084893,2,2,0,0.22452608945647484
1340,Daily Commuter,0,52.62702543515445,63.12448462556268,63.12448462556268,24.308310298313174,88.3328500292794,True,13.349858096576618,2,2,0,0.3132485031672105
1341,Daily Commuter,0,49.56044867244508,52.432469855614315,52.432469855614315,18.71459661786126,82.43280677115101,True,11.832327720849463,2,2,0,0.26891653911021507
1342,Daily Commuter,0,41.495965562439515,41.495965562439515,41.495965562439515,19.464764680525445,82.48994491597928,True,5.251072920805022,1,1,0,0.25235276231950815
1343,Daily Commuter,0,58.74511589155898,57.976391127491354,57.976391127491354,29.629569899894918,89.59937798934018,True,13.898938396038059,2,2,0,0.3158849635463195
1344,Daily Commuter,0,72.81221811527234,75.15979095150757,75.15979095150757,37.53089894656699,98.65858634516886,True,17.77908191988361,3,3,0,0.2693800290891456
1345,Daily Commuter,0,66.70173390658925,80.53755232213393,80.53755232213393,34.73139084366409,99.05227286778943,True,20.587975293364572,3,3,0,0.3119390195964329
1346,Daily Commuter,0,60.74841226109116,61.691396859133235,61.691396859133235,28.267283420198815,88.57220667611199,True,12.84135378538166,2,2,0,0.291848949667765
1347,Daily Commuter,0,50.83034128181155,57.29832231329864,57.29832231329864,24.060470856198968,89.13440196272282,True,10.60878748132255,2,2,0,0.2411088063936943
1348,Daily Commuter,0,70.90797904763993,75.26503971490062,75.26503971490062,29.64391626170463,91.35463384359205,True,20.349063597888158,3,3,0,0.30831914542254785
1349,Daily Commuter,0,48.40953404098023,51.012259471807,51.012259471807,23.450209091283305,89.90891213702318,True,11.527792500595778,2,2,0,0.2619952841044495
1350,Daily Commuter,0,46.799112046824696,59.129643760890104,59.129643760890104,18.286939619682844,83.3527790889924,True,12.767445830840392,2,2,0,0.29016922342819074
1351,Daily Commuter,0,51.85777939693608,58.94197974392098,58.94197974392098,20.89464642851572,84.204548420801,True,13.04576193233118,2,2,0,0.2964945893711632
1352,Daily Commuter,0,52.16556434307469,58.10568289018941,58.10568289018941,20.476786404177723,83.47741860637477,True,13.350713133319971,2,2,0,0.3034252984845448
1353,Daily Commuter,0,50.01380030067606,60.149919273539325,60.149919273539325,22.758537306828778,87.8531605656945,True,13.667656665918624,2,2,0,0.31062856058905963
1354,Daily Commuter,0,55.50426405300823,65.89219746894325,65.89219746894325,21.133287078098288,82.652548605168,True,10.33022455718811,2,2,0,0.2347778308451843
1355,Daily Commuter,0,42.018836177025996,56.33843582463368,56.33843582463368,19.878081784946854,89.11528475191491,True,10.921185642182387,2,2,0,0.24820876459505423
1356,Daily Commuter,0,61.40468733774581,65.8948371351813,65.8948371351813,24.681634893112967,84.13652373172938,True,12.57238517543138,2,2,0,0.28573602671434956
1357,Daily Commuter,0,47.11395651420485,60.45537319162446,60.45537319162446,24.58603479313161,92.52893033936398,True,14.476877851512173,2,2,0,0.3290199511707312
1358,Daily Commuter,0,58.56916645577121,57.41852511246098,57.41852511246098,28.73581243475672,87.80857293478262,True,15.898779700501072,2,2,0,0.376728419278278
1359,Daily Commuter,0,44.31821215108278,62.324954617272844,62.324954617272844,22.529163979259923,91.58450131453833,True,10.66378018730494,2,2,0,0.24235864062056683
1360,Daily Commuter,0,67.86787108441665,80.34216184787365,80.34216184787365,32.39789358677232,95.8025377867768,True,20.364603604346797,3,3,0,0.3085546000658606
1361,Daily Commuter,0,61.62042631691055,76.95274420108949,76.95274420108949,22.01084638270338,86.79003663838203,True,17.766050334613933,3,3,0,0.2691825808274838
1362,Daily Commuter,0,64.62185096355164,82.47367287388931,82.47367287388931,30.01010300365289,94.82966971254741,True,16.747922732967673,3,3,0,0.2537564050449647
1363,Daily Commuter,0,63.118249448943274,68.96652912790992,68.96652912790992,30.924334784197352,90.2959992362408,True,13.882194021750136,2,2,0,0.31550440958523035
1364,Daily Commuter,0,65.62754395495602,68.63168093064384,68.63168093064384,26.4886297138355,84.25344311591384,True,11.036237311248975,2,2,0,0.2508235752556585
1365,Daily Commuter,0,57.17690732414384,71.84214167739626,71.84214167739626,22.964648201213954,84.11494096684333,True,14.116268482522445,2,2,0,0.3208242836936919
1366,Daily Commuter,0,69.92103810110197,67.07753645854625,67.07753645854625,33.399764413849915,84.24150671684016,True,13.323962954035643,2,2,0,0.3028173398644464
1367,Daily Commuter,0,64.28365847416512,63.509213176422406,63.509213176422406,28.418728676208186,85.44945105822346,True,10.29173277964315,2,2,0,0.2339030177191625
1368,Daily Commuter,0,43.26075748608763,57.246724117196266,57.246724117196266,20.25894981259759,88.7808981924991,True,11.691095144626072,2,2,0,0.26570670783241074
1369,Daily Commuter,0,54.62981912454197,65.89690018317715,65.89690018317715,20.620455770672944,82.42205167577896,True,13.233824990143782,2,2,0,0.30076874977599505
1370,Daily Commuter,0,59.530012137890346,62.61689797459465,62.61689797459465,28.8171790475866,89.88547156111076,True,9.167168981094921,2,2,0,0.20834474957033913
1371,Daily Commuter,0,67.31031667356146,69.87837795731795,69.87837795731795,32.040990790777926,89.32133120442475,True,10.861806198927619,2,2,0,0.2468592317938095
1372,Daily Commuter,0,63.66046293606851,65.69847252552987,65.69847252552987,25.95321761266009,84.53773204116762,True,12.41888993838384,2,2,0,0.2822474985996327
1373,Daily Commuter,0,68.97625437170684,75.07017937279578,75.07017937279578,36.50665915990129,99.69481181505977,True,17.52976406926533,3,3,0,0.26560248589795954
1374,Daily Commuter,0,62.79045759276137,65.40678528172322,65.40678528172322,25.273423021107565,84.1752941338889,True,12.89980581471819,2,2,0,0.29317740487995886
1375,Daily Commuter,0,50.96984037498593,59.867627290058095,59.867627290058095,23.626380521797373,88.44755377608483,True,15.018000721094904,2,2,0,0.34131819820670234
1376,Daily Commuter,0,54.20266456195816,57.583774137506495,57.583774137506495,18.99469218483137,80.53068430645729,True,10.585888440643876,2,2,0,0.2405883736509972
1377,Daily Commuter,0,56.96538890476937,75.91731863139793,75.91731863139793,29.323671996793514,98.60722171907057,True,23.30104053895244,3,3,0,0.3530677220050428
1378,Daily Commuter,0,48.812127281087875,67.15005096123268,67.15005096123268,19.679513544499493,84.22179701741248,True,10.260791642512695,2,2,0,0.23319981005710672
1379,Daily Commuter,0,65.77298039980597,78.31676237119552,78.31676237119552,34.69932452617155,99.56714936199764,True,17.281691832129614,3,3,0,0.2618438156383275
1380,Daily Commuter,0,40.72433061397895,53.70439040872472,53.70439040872472,16.714990979004284,84.7309662526085,True,13.213661605720555,2,2,0,0.3003104910391035
1381,Daily Commuter,0,66.70918201631633,69.16771229038623,69.16771229038623,27.18568081755694,84.52677247284389,True,10.679314751049,2,2,0,0.2427116988874773
1382,Daily Commuter,0,67.23884563849336,77.21433262552938,77.21433262552938,31.824663780227596,95.49807794663609,True,20.75266922688985,3,3,0,0.31443438222560377
1383,Daily Commuter,0,63.21471150189609,70.1037156286589,70.1037156286589,22.99216865135158,81.46008306225262,True,8.652454119085352,2,2,0,0.1966466845246671
1384,Daily Commuter,0,74.41229688967411,76.91937118109394,76.91937118109394,34.69721852814065,94.9712547305022,True,11.489042320126867,3,3,0,0.174076398789801
1385,Daily Commuter,0,63.392673277368885,74.71013636494712,74.71013636494712,26.469122716067872,91.31567263331989,True,21.950301981311632,3,3,0,0.33258033305017626
1386,Daily Commuter,0,60.32949660474688,69.19484087856794,69.19484087856794,29.247398304251938,89.9356035856024,True,14.188116535982978,2,2,0,0.32245719399961315
1387,Daily Commuter,0,56.22648868358752,71.66061943204019,71.66061943204019,21.97183524676591,83.35416177113268,True,12.378702824016392,2,2,0,0.2813341550912816
1388,Daily Commuter,0,53.071202564046736,58.81415185206617,58.81415185206617,19.148484902623085,81.25652102128302,True,11.216485438431697,2,2,0,0.25492012360072036
1389,Daily Commuter,0,60.110615813819415,76.29717951018512,76.29717951018512,21.587982663466473,86.93532045612076,True,19.19228725407524,3,3,0,0.29079223112235214
1390,Daily Commuter,0,45.4735956975646,54.328556298391895,54.328556298391895,20.097308851380816,86.93688981520326,True,11.419118902151643,2,2,0,0.25952542959435554
1391,Daily Commuter,0,52.85921895390709,53.27897050038705,53.27897050038705,19.050998212882664,81.22870941518548,True,11.902445453203644,2,2,0,0.27051012393644647
1392,Daily Commuter,0,45.94834932260546,60.163017348084935,60.163017348084935,19.58119509083385,85.8309662167565,True,12.323467988061093,2,2,0,0.2800788179104794
1393,Daily Commuter,0,43.96405862641848,53.99025163752363,53.99025163752363,23.95807512525564,94.14627928278051,True,15.812730639756463,2,2,0,0.3593802418126469
1394,Daily Commuter,0,68.71802104903071,86.53916805925525,86.53916805925525,32.34137967742111,95.29792387466892,True,14.888376197979731,3,3,0,0.22558145754514747
1395,Daily Commuter,0,47.13674157748152,61.69465417359579,61.69465417359579,23.20511052650294,90.460543569503,True,13.10334625677866,2,2,0,0.2978033240176968
1396,Daily Commuter,0,54.05871610327043,54.66200653092038,54.66200653092038,20.8778667983737,83.03450583425426,True,11.242519029114288,2,2,0,0.2555117961162338
1397,Daily Commuter,0,66.43584807532062,73.00237437684405,73.00237437684405,31.97174853226374,96.09318175936009,True,17.176076031000193,3,3,0,0.2602435762272756
1398,Daily Commuter,0,74.26382628749957,83.92231847644814,83.92231847644814,31.736718977196748,92.05132353502786,True,20.355409382799877,3,3,0,0.30841529367878606
1399,Daily Commuter,0,60.84712206266057,61.470468424608825,61.470468424608825,26.767527809424582,86.79401100893729,True,14.495660076067615,2,2,0,0.32944681991062763
1400,Daily Commuter,0,67.3097911631818,85.45290335211189,85.45290335211189,25.21814079103437,88.09933780276151,True,15.618160611747724,3,3,0,0.2366387971476928
1401,Daily Commuter,0,46.043150886531286,56.14669196685198,56.14669196685198,23.545008542512438,91.79578213570943,True,12.572400591395244,2,2,0,0.28573637707716465
1402,Daily Commuter,0,48.0873069204932,66.08426719964105,66.08426719964105,25.698731027867808,93.40927257425828,True,13.130167173624354,2,2,0,0.2984128903096444
1403,Daily Commuter,0,43.660283836807665,62.320505655506814,62.320505655506814,19.037210758384393,86.52212757177404,True,12.390316654431986,2,2,0,0.2815981057825451
1404,Daily Commuter,0,54.60341214167163,63.92073475770901,63.92073475770901,22.989199126104452,85.47149043821726,True,11.39771145552644,2,2,0,0.25903889671651004
1405,Daily Commuter,0,60.62970720901983,77.03897283662141,77.03897283662141,23.086734029672147,88.5586906474095,True,14.846065356010948,3,3,0,0.22494038418198406
1406,Daily Commuter,0,72.27896433342877,70.92559632498998,70.92559632498998,37.319676362283836,89.67825900473166,True,14.437621395643678,2,2,0,0.3281277589919018
1407,Daily Commuter,0,54.66239874669007,69.71631461616565,69.71631461616565,26.028879773459767,89.33226543140884,True,12.282838810911498,2,2,0,0.27915542752071587
1408,Daily Commuter,0,58.291433167773576,57.62234314458311,57.62234314458311,30.849178865892856,91.51989391646848,True,13.844284300027583,2,2,0,0.3146428250006269
1409,Daily Commuter,0,42.84574013669775,48.65390339082689,48.65390339082689,15.468540263265913,81.27200638789265,True,13.311758933202134,2,2,0,0.30253997575459396
1410,Daily Commuter,0,43.2643163162817,51.58705341346309,51.58705341346309,23.025973934493084,79.93297742115624,True,17.120116477255134,2,0,0,0.3947559852927081
1411,Daily Commuter,0,66.9810347659782,69.95513322583922,69.95513322583922,25.27241005767039,82.41148662778636,True,9.788744803647239,2,2,0,0.22247147281016452
1412,Daily Commuter,0,51.81147587811647,65.391112205816,65.391112205816,21.499764670258955,85.04730084235614,True,10.527029295486498,2,2,0,0.2392506658065113
